0,0
3.3333,2.2031
6.6667,4.6562
10,6.5
13.333,9.2969
16.667,11.391
20,14.297
23.333,16.953
26.667,19.891
30,23.25
33.333,26.109
36.667,30.078
40,33.672
43.333,38.25
46.667,43.016
50,49.891
53.333,56.969
56.667,61.844
60,66.531
63.333,70
66.667,73.859
70,76.797
73.333,80.094
76.667,82.953
80,85.516
83.333,88.453
86.667,90.641
90,93.406
93.333,95.484
96.667,97.859
100,100
