0,0
3.3333,2.2005
6.6667,4.4658
10,6.7258
13.333,9.1533
16.667,11.651
20,14.279
23.333,17.042
26.667,19.994
30,23.064
33.333,26.454
36.667,30.023
40,33.824
43.333,38.106
46.667,43.042
50,49.886
53.333,56.829
56.667,61.943
60,66.295
63.333,70.145
66.667,73.751
70,76.941
73.333,80.028
76.667,82.894
80,85.694
83.333,88.322
86.667,90.83
90,93.29
93.333,95.686
96.667,97.891
100,100
