0,0
3.3333,2.6465
6.6667,3.7807
10,7.2306
13.333,9.5936
16.667,11.295
20,13.847
23.333,17.202
26.667,20.416
30,23.062
33.333,25.567
36.667,29.584
40,34.546
43.333,37.807
46.667,42.864
50,50
53.333,57.089
56.667,62.24
60,65.501
63.333,70.085
66.667,74.149
70,76.938
73.333,79.348
76.667,82.94
80,86.153
83.333,88.8
86.667,90.406
90,92.864
93.333,96.172
96.667,97.259
100,100
