0,0
3.3333,2.0833
6.6667,4.8611
10,6.9444
13.333,9.0278
16.667,11.806
20,13.889
23.333,15.972
26.667,18.75
30,22.222
33.333,27.083
36.667,31.25
40,33.333
43.333,38.194
46.667,43.75
50,50.694
53.333,55.556
56.667,61.806
60,65.972
63.333,70.833
66.667,74.306
70,76.389
73.333,79.167
76.667,81.25
80,84.028
83.333,88.194
86.667,90.278
90,93.75
93.333,95.139
96.667,98.611
100,100
