0,0
3.3333,2.0833
6.6667,4.1667
10,5.5556
13.333,8.3333
16.667,12.5
20,14.583
23.333,17.361
26.667,21.528
30,22.222
33.333,25.694
36.667,29.167
40,33.333
43.333,38.889
46.667,43.75
50,49.306
53.333,56.944
56.667,62.5
60,66.667
63.333,70.139
66.667,73.611
70,77.083
73.333,81.25
76.667,83.333
80,85.417
83.333,86.806
86.667,90.278
90,93.056
93.333,95.833
96.667,97.917
100,100
