0,0
5,3.3053
10,6.9759
15,10.774
20,14.646
25,18.901
30,23.466
35,28.561
40,34.094
45,40.796
50,50
55,59.222
60,65.888
65,71.713
70,76.552
75,81.154
80,85.299
85,89.39
90,93.079
95,96.549
100,100
