0,0
5,3.2522
10,6.7807
15,10.352
20,14.263
25,18.387
30,22.999
35,28.111
40,33.744
45,40.408
50,49.963
55,59.432
60,66.224
65,71.814
70,76.809
75,81.422
80,85.631
85,89.531
90,93.272
95,96.769
100,100
