0,0
5,3.4218
10,6.8051
15,10.227
20,14.341
25,18.147
30,23.068
35,28.028
40,33.872
45,40.6
50,50.019
55,59.746
60,66.398
65,71.819
70,76.97
75,81.392
80,85.659
85,89.312
90,93.31
95,96.847
100,100
