0,0
5,2.6875
10,6.75
15,10.125
20,15
25,17.5
30,23.875
35,27.938
40,32.812
45,41.25
50,50.5
55,60.062
60,65.562
65,72
70,77.188
75,80.688
80,86.188
85,89.188
90,93.75
95,96.438
100,100
