0,0
5,3.3554
10,6.9943
15,10.444
20,14.556
25,19.045
30,23.535
35,28.214
40,34.168
45,41.068
50,50
55,59.688
60,66.163
65,71.456
70,76.843
75,81.333
80,85.491
85,89.367
90,93.195
95,96.692
100,100
