0,0
5,3.3098
10,6.7071
15,10.419
20,14.218
25,18.443
30,23.163
35,28.151
40,33.792
45,40.487
50,49.892
55,59.519
60,66.272
65,71.971
70,77.076
75,81.417
80,85.572
85,89.593
90,93.252
95,96.772
100,100
