0,0
5,3.1142
10,6.6897
15,10.381
20,14.418
25,18.608
30,22.953
35,27.912
40,33.795
45,40.369
50,50.135
55,59.285
60,66.321
65,71.703
70,76.894
75,81.584
80,85.775
85,89.619
90,93.233
95,96.655
100,100
