0,0
5,3.5088
10,6.7713
15,10.773
20,14.62
25,18.898
30,23.638
35,28.563
40,34.287
45,40.782
50,50.2
55,59.403
60,66.02
65,71.653
70,76.516
75,81.256
80,85.349
85,89.443
90,93.229
95,96.584
100,100
