0,0
5,3.1911
10,7.0358
15,10.727
20,14.687
25,18.8
30,23.491
35,28.72
40,34.179
45,40.83
50,50.058
55,59.554
60,65.975
65,71.626
70,76.509
75,81.2
80,85.313
85,89.35
90,93.003
95,96.617
100,100
