0,0
5,3.4031
10,7.0043
15,10.739
20,14.69
25,18.967
30,23.6
35,28.635
40,34.205
45,40.848
50,50.015
55,59.291
60,65.847
65,71.546
70,76.592
75,81.167
80,85.362
85,89.325
90,93.025
95,96.574
100,100
